"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0872861123747744,4,470,4.12784065187868,"Cellular calcium ion homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0006874"," GLP1R  PKD2  HTT  CACNA1C"
0.0872861123747744,2,94,10.3196016296967,"Regulation of striated muscle contraction "," http://amigo.geneontology.org/amigo/term/GO:0006942"," SCN5A  CACNA1C"
0.0872861123747744,6,998,2.91595957873193,"Response to hormone "," http://amigo.geneontology.org/amigo/term/GO:0009725"," ARSA  CCND1  GLP1R  PARP1  THRB  PRKDC"
0.0872861123747744,1,8,60.6276595744681,"Regulation of acetyl-CoA biosynthetic process from pyruvate "," http://amigo.geneontology.org/amigo/term/GO:0010510"," PDK1"
0.0872861123747744,1,8,60.6276595744681,"Positive regulation of mammary gland epithelial cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0033601"," CCND1"
0.0872861123747744,1,8,60.6276595744681,"Neuron intrinsic apoptotic signaling pathway in response to oxidative stress "," http://amigo.geneontology.org/amigo/term/GO:0036480"," PARP1"
0.0872861123747744,1,8,60.6276595744681,"Regulation of female receptivity "," http://amigo.geneontology.org/amigo/term/GO:0045924"," THRB"
0.0872861123747744,5,717,3.38229621057005,"Negative regulation of cellular component organization "," http://amigo.geneontology.org/amigo/term/GO:0051129"," TNKS2  PMP22  PARP1  CDK5R1  ATXN2"
0.0872861123747744,1,8,60.6276595744681,"Female mating behavior "," http://amigo.geneontology.org/amigo/term/GO:0060180"," THRB"
0.0872861123747744,1,8,60.6276595744681,"Regulation of atrial cardiac muscle cell membrane depolarization "," http://amigo.geneontology.org/amigo/term/GO:0060371"," SCN5A"
0.0872861123747744,1,8,60.6276595744681,"Positive regulation of cell growth involved in cardiac muscle cell development "," http://amigo.geneontology.org/amigo/term/GO:0061051"," PIN1"
0.0872861123747744,3,256,5.68384308510638,"Cellular response to transforming growth factor beta stimulus "," http://amigo.geneontology.org/amigo/term/GO:0071560"," PIN1  PARP1  HPGD"
0.0872861123747744,1,8,60.6276595744681,"Mesonephric duct development "," http://amigo.geneontology.org/amigo/term/GO:0072177"," PKD2"
0.0872861123747744,1,8,60.6276595744681,"Meiotic spindle assembly "," http://amigo.geneontology.org/amigo/term/GO:0090306"," CCNB2"
0.0872861123747744,1,8,60.6276595744681,"Calmodulin dependent kinase signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0099004"," HTT"
0.0872861123747744,1,8,60.6276595744681,"Regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:1903376"," PARP1"
0.0874040433210124,2,95,10.2109742441209,"Regulation of cytokinesis "," http://amigo.geneontology.org/amigo/term/GO:0032465"," PIK3C3  PIN1"
0.0880024509125594,3,261,5.57495720224994,"Protein complex oligomerization "," http://amigo.geneontology.org/amigo/term/GO:0051259"," GLS  PKD2  KCND3"
0.0881288064217508,2,96,10.104609929078,"Protein tetramerization "," http://amigo.geneontology.org/amigo/term/GO:0051262"," GLS  PKD2"
0.0881288064217508,2,96,10.104609929078,"Response to cAMP "," http://amigo.geneontology.org/amigo/term/GO:0051591"," PKD2  KCNE1"
0.0881288064217508,3,262,5.55367873964593,"Response to transforming growth factor beta "," http://amigo.geneontology.org/amigo/term/GO:0071559"," PIN1  PARP1  HPGD"
0.0882580220663952,4,479,4.05028205925465,"Regulation of mitotic cell cycle phase transition "," http://amigo.geneontology.org/amigo/term/GO:1901990"," CCND1  PKD2  CCNB3  TUBB"
0.0893478154276555,2,97,10.0004386926958,"Calcium ion import "," http://amigo.geneontology.org/amigo/term/GO:0070509"," PKD2  CACNA1C"
0.0894014214621438,6,1013,2.87278150007351,"Positive regulation of transport "," http://amigo.geneontology.org/amigo/term/GO:0051050"," PKD2  RAB9A  CDK5R1  KCNE1  SCN5A  HTT"
0.0894014214621438,4,482,4.02507283481946,"Calcium ion homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0055074"," GLP1R  PKD2  HTT  CACNA1C"
0.0911230356058358,6,1018,2.85867157129123,"Positive regulation of protein modification process "," http://amigo.geneontology.org/amigo/term/GO:0031401"," THPO  VRK3  CCND1  PKD2  PIN1  CDK5R1"
0.0914337427974531,4,490,3.95935735996526,"Response to oxidative stress "," http://amigo.geneontology.org/amigo/term/GO:0006979"," PKD2  PARP1  PDK1  CA3"
0.0914337427974531,1,9,53.8912529550827,"Female meiosis I "," http://amigo.geneontology.org/amigo/term/GO:0007144"," CCNB2"
0.0914337427974531,1,9,53.8912529550827,"Pons development "," http://amigo.geneontology.org/amigo/term/GO:0021548"," CDK5R1"
0.0914337427974531,2,100,9.70042553191489,"Negative regulation of ion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0034766"," PKD2  KCNE1"
0.0914337427974531,2,100,9.70042553191489,"Cell death in response to oxidative stress "," http://amigo.geneontology.org/amigo/term/GO:0036473"," PARP1  PDK1"
0.0914337427974531,1,9,53.8912529550827,"Regulation of acyl-CoA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0050812"," PDK1"
0.0914337427974531,1,9,53.8912529550827,"Positive regulation of mitochondrial depolarization "," http://amigo.geneontology.org/amigo/term/GO:0051901"," PARP1"
0.0914337427974531,1,9,53.8912529550827,"Prostanoid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0062232"," HPGD"
0.0914337427974531,1,9,53.8912529550827,"S-shaped body morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0072050"," PKD2"
0.0914337427974531,1,9,53.8912529550827,"SA node cell action potential "," http://amigo.geneontology.org/amigo/term/GO:0086015"," SCN5A"
0.0914337427974531,1,9,53.8912529550827,"SA node cell to atrial cardiac muscle cell signaling "," http://amigo.geneontology.org/amigo/term/GO:0086018"," SCN5A"
0.0914337427974531,1,9,53.8912529550827,"Regulation of synaptic vesicle cycle "," http://amigo.geneontology.org/amigo/term/GO:0098693"," CDK5R1"
0.0914337427974531,1,9,53.8912529550827,"Regulation of hematopoietic stem cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:1902033"," THPO"
0.0914337427974531,1,9,53.8912529550827,"Prostaglandin catabolic process "," http://amigo.geneontology.org/amigo/term/GO:1905344"," HPGD"
0.0914337427974531,1,9,53.8912529550827,"Lipoxin biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:2001301"," HPGD"
0.0934128878276353,6,1034,2.8144368080991,"Response to organic cyclic compound "," http://amigo.geneontology.org/amigo/term/GO:0014070"," CA9  CCND1  PKD2  PARP1  HPGD  KCNE1"
0.0977700356157468,3,279,5.21528254404027,"Regulation of calcium ion transport "," http://amigo.geneontology.org/amigo/term/GO:0051924"," PKD2  HTT  CACNA1C"
0.0980278526593215,5,767,3.16180753973758,"Positive regulation of protein phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0001934"," THPO  CCND1  PKD2  PIN1  CDK5R1"
0.0980278526593215,1,10,48.5021276595745,"Regulation of cytoplasmic mRNA processing body assembly "," http://amigo.geneontology.org/amigo/term/GO:0010603"," ATXN2"
0.0980278526593215,1,10,48.5021276595745,"Bleb assembly "," http://amigo.geneontology.org/amigo/term/GO:0032060"," PMP22"
0.0980278526593215,3,282,5.15980081484835,"Regulation of ion transmembrane transporter activity "," http://amigo.geneontology.org/amigo/term/GO:0032412"," PKD2  KCNE1  HTT"
0.0980278526593215,1,10,48.5021276595745,"Water-soluble vitamin biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0042364"," PDXK"
0.0980278526593215,1,10,48.5021276595745,"Meiotic cell cycle phase transition "," http://amigo.geneontology.org/amigo/term/GO:0044771"," CCNB2"
0.0980278526593215,1,10,48.5021276595745,"Positive regulation of adenylate cyclase activity "," http://amigo.geneontology.org/amigo/term/GO:0045762"," CACNA1C"
0.0980278526593215,1,10,48.5021276595745,"Learned vocalization behavior or vocal learning "," http://amigo.geneontology.org/amigo/term/GO:0098598"," HTT"
0.0980278526593215,1,10,48.5021276595745,"Atrial cardiac muscle cell membrane repolarization "," http://amigo.geneontology.org/amigo/term/GO:0099624"," SCN5A"
0.0980278526593215,1,10,48.5021276595745,"Regulation of chloride transport "," http://amigo.geneontology.org/amigo/term/GO:2001225"," CA7"
0.0980278526593215,1,10,48.5021276595745,"Lipoxin metabolic process "," http://amigo.geneontology.org/amigo/term/GO:2001300"," HPGD"
0.0990021489651163,6,1056,2.75580270793037,"DNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006259"," RECQL  TNKS2  CCNH  PARP1  CCNE2  PRKDC"
0.100043069394766,4,512,3.78922872340426,"Cellular divalent inorganic cation homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0072503"," GLP1R  PKD2  HTT  CACNA1C"
0.101357932592857,2,109,8.89947296505954,"Cerebellum development "," http://amigo.geneontology.org/amigo/term/GO:0021549"," CDK5R1  SCN5A"
0.102833233552784,2,110,8.81856866537718,"Positive regulation of response to DNA damage stimulus "," http://amigo.geneontology.org/amigo/term/GO:2001022"," PARP1  PRKDC"
0.103252256943877,1,11,44.0928433268859,"Response to muscle inactivity "," http://amigo.geneontology.org/amigo/term/GO:0014870"," SCN5A"
0.103252256943877,1,11,44.0928433268859,"Response to muscle inactivity involved in regulation of muscle adaptation "," http://amigo.geneontology.org/amigo/term/GO:0014877"," SCN5A"
0.103252256943877,1,11,44.0928433268859,"Response to denervation involved in regulation of muscle adaptation "," http://amigo.geneontology.org/amigo/term/GO:0014894"," SCN5A"
0.103252256943877,3,293,4.96608815627042,"Regulation of transmembrane transporter activity "," http://amigo.geneontology.org/amigo/term/GO:0022898"," PKD2  KCNE1  HTT"
0.103252256943877,2,112,8.66109422492401,"Positive regulation of ion transmembrane transporter activity "," http://amigo.geneontology.org/amigo/term/GO:0032414"," PKD2  HTT"
0.103252256943877,1,11,44.0928433268859,"Leydig cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0033327"," CCND1"
0.103252256943877,1,11,44.0928433268859,"Positive regulation of megakaryocyte differentiation "," http://amigo.geneontology.org/amigo/term/GO:0045654"," THPO"
0.103252256943877,5,781,3.10512981175253,"Cation homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0055080"," GLP1R  PKD2  CA7  HTT  CACNA1C"
0.103252256943877,1,11,44.0928433268859,"Negative regulation of ryanodine-sensitive calcium-release channel activity "," http://amigo.geneontology.org/amigo/term/GO:0060315"," PKD2"
0.103252256943877,1,11,44.0928433268859,"Loop of Henle development "," http://amigo.geneontology.org/amigo/term/GO:0072070"," PKD2"
0.103252256943877,1,11,44.0928433268859,"SA node cell to atrial cardiac muscle cell communication "," http://amigo.geneontology.org/amigo/term/GO:0086070"," SCN5A"
0.103252256943877,1,11,44.0928433268859,"Positive regulation of autophagy of mitochondrion "," http://amigo.geneontology.org/amigo/term/GO:1903599"," HTT"
0.103252256943877,1,11,44.0928433268859,"Positive regulation of membrane depolarization "," http://amigo.geneontology.org/amigo/term/GO:1904181"," PARP1"
0.103907599963595,3,294,4.94919669995658,"Double-strand break repair "," http://amigo.geneontology.org/amigo/term/GO:0006302"," RECQL  PARP1  PRKDC"
0.104564116517163,3,295,4.93241976199062,"Regulation of protein secretion "," http://amigo.geneontology.org/amigo/term/GO:0050708"," PIK3C3  GLP1R  CACNA1C"
0.106984634066595,4,531,3.6536442681412,"Nuclear division "," http://amigo.geneontology.org/amigo/term/GO:0000280"," PIN1  CCNA1  CCNB2  CCNE2"
0.106984634066595,4,531,3.6536442681412,"Divalent inorganic cation homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0072507"," GLP1R  PKD2  HTT  CACNA1C"
0.106984634066595,2,115,8.43515263644773,"Negative regulation of G1/S transition of mitotic cell cycle "," http://amigo.geneontology.org/amigo/term/GO:2000134"," CCND1  PKD2"
0.108185515611072,2,116,8.36243580337491,"Positive regulation of myeloid cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0045639"," THPO  PRKDC"
0.108300729121583,1,12,40.4184397163121,"Suckling behavior "," http://amigo.geneontology.org/amigo/term/GO:0001967"," GLS"
0.108300729121583,1,12,40.4184397163121,"SMAD protein complex assembly "," http://amigo.geneontology.org/amigo/term/GO:0007183"," PARP1"
0.108300729121583,2,117,8.29096199308965,"Metencephalon development "," http://amigo.geneontology.org/amigo/term/GO:0022037"," CDK5R1  SCN5A"
0.108300729121583,1,12,40.4184397163121,"Response to vitamin E "," http://amigo.geneontology.org/amigo/term/GO:0033197"," CCND1"
0.108300729121583,1,12,40.4184397163121,"Retinal cone cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0042670"," THRB"
0.108300729121583,1,12,40.4184397163121,"Retinal cone cell development "," http://amigo.geneontology.org/amigo/term/GO:0046549"," THRB"
0.108300729121583,1,12,40.4184397163121,"Thrombin-activated receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0070493"," HPGD"
0.108300729121583,1,12,40.4184397163121,"Distal tubule development "," http://amigo.geneontology.org/amigo/term/GO:0072017"," PKD2"
0.108300729121583,1,12,40.4184397163121,"Negative regulation of delayed rectifier potassium channel activity "," http://amigo.geneontology.org/amigo/term/GO:1902260"," KCNE1"
0.108453366198071,2,118,8.22069960331771,"Long-chain fatty acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0001676"," EPHX2  HPGD"
0.108453366198071,2,118,8.22069960331771,"Nucleotide-excision repair "," http://amigo.geneontology.org/amigo/term/GO:0006289"," CCNH  PARP1"
0.108453366198071,2,118,8.22069960331771,"Negative regulation of cell cycle G1/S phase transition "," http://amigo.geneontology.org/amigo/term/GO:1902807"," CCND1  PKD2"
0.109137742976889,4,540,3.59275019700552,"Regulation of cellular amide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0034248"," PIN1  PDK1  ATXN2  PRKDC"
0.109375609171432,2,119,8.15161809404613,"DNA duplex unwinding "," http://amigo.geneontology.org/amigo/term/GO:0032508"," RECQL  PARP1"
0.109375609171432,2,119,8.15161809404613,"Unsaturated fatty acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0033559"," EPHX2  HPGD"
0.109463814918073,3,306,4.75511055486024,"Regulation of transporter activity "," http://amigo.geneontology.org/amigo/term/GO:0032409"," PKD2  KCNE1  HTT"
0.111050677524587,3,308,4.72423321359491,"Intrinsic apoptotic signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0097193"," PARP1  PDK1  PRKDC"
0.111280058301598,1,13,37.3093289689034,"Single strand break repair "," http://amigo.geneontology.org/amigo/term/GO:0000012"," PARP1"
0.111280058301598,1,13,37.3093289689034,"Negative regulation of receptor internalization "," http://amigo.geneontology.org/amigo/term/GO:0002091"," ATXN2"
0.111280058301598,1,13,37.3093289689034,"Pro-B cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0002328"," PRKDC"
0.111280058301598,1,13,37.3093289689034,"Mitotic nuclear membrane disassembly "," http://amigo.geneontology.org/amigo/term/GO:0007077"," CCNB2"
0.111280058301598,1,13,37.3093289689034,"Programmed cell death involved in cell development "," http://amigo.geneontology.org/amigo/term/GO:0010623"," PRKDC"
0.111280058301598,1,13,37.3093289689034,"Autophagy of peroxisome "," http://amigo.geneontology.org/amigo/term/GO:0030242"," PIK3C3"
0.111280058301598,1,13,37.3093289689034,"Auditory behavior "," http://amigo.geneontology.org/amigo/term/GO:0031223"," HTT"
0.111280058301598,2,121,8.01688060488834,"Positive regulation of transporter activity "," http://amigo.geneontology.org/amigo/term/GO:0032411"," PKD2  HTT"
0.111280058301598,1,13,37.3093289689034,"Positive regulation of intracellular estrogen receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0033148"," PARP1"
0.111280058301598,1,13,37.3093289689034,"Phosphatidylinositol-3-phosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0036092"," PIK3C3"
0.111280058301598,1,13,37.3093289689034,"Negative regulation of release of sequestered calcium ion into cytosol "," http://amigo.geneontology.org/amigo/term/GO:0051280"," PKD2"
0.111280058301598,1,13,37.3093289689034,"Regulation of ventricular cardiac muscle cell action potential "," http://amigo.geneontology.org/amigo/term/GO:0098911"," CACNA1C"
0.111280058301598,2,121,8.01688060488834,"Regulation of purine nucleotide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:1900542"," PARP1  PDK1"
0.111280058301598,1,13,37.3093289689034,"Negative regulation of voltage-gated potassium channel activity "," http://amigo.geneontology.org/amigo/term/GO:1903817"," KCNE1"
0.111746249545464,2,123,7.88652482269504,"Regulation of nucleotide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006140"," PARP1  PDK1"
0.112913177843387,2,124,7.8229238160604,"DNA geometric change "," http://amigo.geneontology.org/amigo/term/GO:0032392"," RECQL  PARP1"
0.112913177843387,2,124,7.8229238160604,"Negative regulation of transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0034763"," PKD2  KCNE1"
0.114215056871634,6,1127,2.58218958258604,"Circulatory system development "," http://amigo.geneontology.org/amigo/term/GO:0072359"," PKD2  PIN1  HPGD  SCN5A  PRKDC  CACNA1C"
0.115472333196284,1,14,34.644376899696,"Meiotic spindle organization "," http://amigo.geneontology.org/amigo/term/GO:0000212"," CCNB2"
0.115472333196284,1,14,34.644376899696,"Regulation of respiratory gaseous exchange by nervous system process "," http://amigo.geneontology.org/amigo/term/GO:0002087"," GLS"
0.115472333196284,1,14,34.644376899696,"Negative regulation of immunoglobulin production "," http://amigo.geneontology.org/amigo/term/GO:0002638"," PRKDC"
0.115472333196284,1,14,34.644376899696,"Response to inactivity "," http://amigo.geneontology.org/amigo/term/GO:0014854"," SCN5A"
0.115472333196284,2,126,7.69875042215468,"Peptidyl-threonine phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0018107"," CDK5R1  PRKDC"
0.115472333196284,1,14,34.644376899696,"Mitochondrial DNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0032042"," PARP1"
0.115472333196284,1,14,34.644376899696,"Positive regulation of synaptic transmission, GABAergic "," http://amigo.geneontology.org/amigo/term/GO:0032230"," CA7"
0.115472333196284,1,14,34.644376899696,"Protein localization to phagophore assembly site "," http://amigo.geneontology.org/amigo/term/GO:0034497"," PIK3C3"
0.115472333196284,1,14,34.644376899696,"Regulation of sulfur metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0042762"," PDK1"
0.115472333196284,1,14,34.644376899696,"Response to leucine "," http://amigo.geneontology.org/amigo/term/GO:0043201"," PIK3C3"
0.115472333196284,1,14,34.644376899696,"Response to UV-A "," http://amigo.geneontology.org/amigo/term/GO:0070141"," CCND1"
0.115472333196284,1,14,34.644376899696,"Icosanoid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:1901523"," HPGD"
0.116015967240034,2,128,7.57845744680851,"Icosanoid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006690"," EPHX2  HPGD"
0.11657955601632,3,323,4.50484157828865,"DNA-templated transcription, initiation "," http://amigo.geneontology.org/amigo/term/GO:0006352"," CCND1  CCNH  THRB"
0.116743352456795,5,842,2.88017385151867,"Actin filament-based process "," http://amigo.geneontology.org/amigo/term/GO:0030029"," KCND3  CDK5R1  KCNE1  SCN5A  CACNA1C"
0.11698599073234,3,324,4.4909377462569,"Peptidyl-serine phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0018105"," VRK3  CDK5R1  PRKDC"
0.117271091933008,4,568,3.41564279292778,"Wnt signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0016055"," TNKS2  CCND1  PKD2  PIN1"
0.117392747940258,3,325,4.47711947626841,"Cellular response to oxidative stress "," http://amigo.geneontology.org/amigo/term/GO:0034599"," PKD2  PARP1  PDK1"
0.11806654546436,4,570,3.40365808137365,"Cell-cell signaling by wnt "," http://amigo.geneontology.org/amigo/term/GO:0198738"," TNKS2  CCND1  PKD2  PIN1"
0.118097047730878,1,15,32.3347517730496,"Acetyl-CoA biosynthetic process from pyruvate "," http://amigo.geneontology.org/amigo/term/GO:0006086"," PDK1"
0.118097047730878,1,15,32.3347517730496,"Parturition "," http://amigo.geneontology.org/amigo/term/GO:0007567"," HPGD"
0.118097047730878,1,15,32.3347517730496,"Mechanosensory behavior "," http://amigo.geneontology.org/amigo/term/GO:0007638"," HTT"
0.118097047730878,7,1469,2.31119736975508,"Positive regulation of cellular protein metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0032270"," THPO  VRK3  CCND1  PKD2  PIN1  CDK5R1  PRKDC"
0.118097047730878,1,15,32.3347517730496,"Positive regulation of intracellular steroid hormone receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0033145"," PARP1"
0.118097047730878,1,15,32.3347517730496,"Dicarboxylic acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0043650"," GLS"
0.118097047730878,1,15,32.3347517730496,"Aldehyde biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0046184"," PDXK"
0.118097047730878,1,15,32.3347517730496,"Positive regulation of sequestering of calcium ion "," http://amigo.geneontology.org/amigo/term/GO:0051284"," PKD2"
0.118097047730878,1,15,32.3347517730496,"Calcium ion transmembrane transport via high voltage-gated calcium channel "," http://amigo.geneontology.org/amigo/term/GO:0061577"," CACNA1C"
0.118097047730878,3,329,4.42268641272716,"Regulation of ERK1 and ERK2 cascade "," http://amigo.geneontology.org/amigo/term/GO:0070372"," THPO  VRK3  PIN1"
0.118097047730878,1,15,32.3347517730496,"Metanephric mesenchyme development "," http://amigo.geneontology.org/amigo/term/GO:0072075"," PKD2"
0.118097047730878,1,15,32.3347517730496,"Nephric duct development "," http://amigo.geneontology.org/amigo/term/GO:0072176"," PKD2"
0.118097047730878,1,15,32.3347517730496,"Bundle of His cell to Purkinje myocyte communication "," http://amigo.geneontology.org/amigo/term/GO:0086069"," SCN5A"
0.118097047730878,1,15,32.3347517730496,"Positive regulation of double-strand break repair via homologous recombination "," http://amigo.geneontology.org/amigo/term/GO:1905168"," PARP1"
0.118602817958278,2,133,7.29355303151496,"Regulation of DNA repair "," http://amigo.geneontology.org/amigo/term/GO:0006282"," PARP1  PRKDC"
0.118602817958278,8,1816,2.13665760614865,"Positive regulation of molecular function "," http://amigo.geneontology.org/amigo/term/GO:0044093"," VRK3  CCND1  PKD2  PIN1  PARP1  CDK5R1  HTT  CACNA1C"
0.118602817958278,3,331,4.3959632319856,"Carboxylic acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0046394"," GLS  EPHX2  HPGD"
0.11898550919368,3,332,4.38272237887721,"Positive regulation of cell cycle "," http://amigo.geneontology.org/amigo/term/GO:0045787"," CCND1  PKD2  CDK5R1"
0.119395658806094,3,333,4.36956105041211,"Organic acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0016053"," GLS  EPHX2  HPGD"
0.119395658806094,3,333,4.36956105041211,"Calcium ion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0070588"," PKD2  HTT  CACNA1C"
0.120495598112382,2,135,7.18550039401103,"Peptidyl-threonine modification "," http://amigo.geneontology.org/amigo/term/GO:0018210"," CDK5R1  PRKDC"
0.120495598112382,5,862,2.81334847213309,"Positive regulation of phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0042327"," THPO  CCND1  PKD2  PIN1  CDK5R1"
0.120733383940528,7,1489,2.28015375162539,"Secretion by cell "," http://amigo.geneontology.org/amigo/term/GO:0032940"," PIK3C3  ARSA  GLP1R  RAB9A  PDXK  TUBB  CACNA1C"
0.120769893000275,4,584,3.32206353832702,"Response to inorganic substance "," http://amigo.geneontology.org/amigo/term/GO:0010035"," CCND1  PKD2  PARP1  SCN5A"
0.120769893000275,2,136,7.13266583229036,"Response to organophosphorus "," http://amigo.geneontology.org/amigo/term/GO:0046683"," PKD2  KCNE1"
0.120769893000275,4,584,3.32206353832702,"Organelle fission "," http://amigo.geneontology.org/amigo/term/GO:0048285"," PIN1  CCNA1  CCNB2  CCNE2"
0.120769893000275,2,136,7.13266583229036,"Positive regulation of calcium ion transport "," http://amigo.geneontology.org/amigo/term/GO:0051928"," PKD2  HTT"
0.120769893000275,4,585,3.31638479723586,"Regulation of cell cycle phase transition "," http://amigo.geneontology.org/amigo/term/GO:1901987"," CCND1  PKD2  CCNB3  TUBB"
0.120994034994752,2,137,7.08060257804007,"Response to acid chemical "," http://amigo.geneontology.org/amigo/term/GO:0001101"," PIK3C3  PKD2"
0.120994034994752,1,16,30.313829787234,"V(D)J recombination "," http://amigo.geneontology.org/amigo/term/GO:0033151"," PRKDC"
0.120994034994752,1,16,30.313829787234,"Chloride ion homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0055064"," CA12"
0.120994034994752,1,16,30.313829787234,"Monovalent inorganic anion homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0055083"," CA12"
0.120994034994752,1,16,30.313829787234,"Positive regulation of double-strand break repair via nonhomologous end joining "," http://amigo.geneontology.org/amigo/term/GO:2001034"," PRKDC"
0.123836917527,4,592,3.27717078780909,"Positive regulation of transferase activity "," http://amigo.geneontology.org/amigo/term/GO:0051347"," CCND1  PKD2  PIN1  CDK5R1"
0.123847376615251,3,342,4.25457260171706,"Second-messenger-mediated signaling "," http://amigo.geneontology.org/amigo/term/GO:0019932"," GLP1R  HTT  CACNA1C"
0.125117426050921,2,140,6.92887537993921,"Negative regulation of neuron projection development "," http://amigo.geneontology.org/amigo/term/GO:0010977"," PMP22  CDK5R1"
0.125592023160779,1,17,28.5306633291615,"DNA unwinding involved in DNA replication "," http://amigo.geneontology.org/amigo/term/GO:0006268"," RECQL"
0.125592023160779,1,17,28.5306633291615,"Response to stimulus involved in regulation of muscle adaptation "," http://amigo.geneontology.org/amigo/term/GO:0014874"," SCN5A"
0.125592023160779,1,17,28.5306633291615,"Membrane disassembly "," http://amigo.geneontology.org/amigo/term/GO:0030397"," CCNB2"
0.125592023160779,1,17,28.5306633291615,"Regulation of mammary gland epithelial cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0033599"," CCND1"
0.125592023160779,1,17,28.5306633291615,"Cytoplasmic sequestering of transcription factor "," http://amigo.geneontology.org/amigo/term/GO:0042994"," PKD2"
0.125592023160779,1,17,28.5306633291615,"Regulation of respiratory system process "," http://amigo.geneontology.org/amigo/term/GO:0044065"," GLS"
0.125592023160779,1,17,28.5306633291615,"Nuclear membrane disassembly "," http://amigo.geneontology.org/amigo/term/GO:0051081"," CCNB2"
0.125592023160779,5,882,2.7495537221981,"Cellular chemical homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0055082"," GLP1R  PKD2  CA7  HTT  CACNA1C"
0.126073951222104,4,600,3.23347517730496,"Autophagy "," http://amigo.geneontology.org/amigo/term/GO:0006914"," PIK3C3  ARSA  CDK5R1  HTT"
0.126073951222104,4,600,3.23347517730496,"Process utilizing autophagic mechanism "," http://amigo.geneontology.org/amigo/term/GO:0061919"," PIK3C3  ARSA  CDK5R1  HTT"
0.126486737609071,2,143,6.78351435798244,"Double-strand break repair via homologous recombination "," http://amigo.geneontology.org/amigo/term/GO:0000724"," RECQL  PARP1"
0.126486737609071,2,143,6.78351435798244,"Response to estradiol "," http://amigo.geneontology.org/amigo/term/GO:0032355"," CCND1  HPGD"
0.126486737609071,3,349,4.16923733463391,"Regulation of epithelial cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0050678"," CCND1  SCN5A  PRKDC"
0.126486737609071,3,349,4.16923733463391,"Maintenance of location "," http://amigo.geneontology.org/amigo/term/GO:0051235"," PKD2  HTT  CACNA1C"
0.127149727509052,3,350,4.15732522796353,"ERK1 and ERK2 cascade "," http://amigo.geneontology.org/amigo/term/GO:0070371"," THPO  VRK3  PIN1"
0.127580993803455,2,144,6.73640661938534,"Regulation of phosphoprotein phosphatase activity "," http://amigo.geneontology.org/amigo/term/GO:0043666"," VRK3  HTT"
